Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+,nome,UF
divino das laranjeiras,568.0,507.0,0.8926056338028169,MU,3122108,95.62,1778.8049999999998,divino das laranjeiras,31.0
divino das laranjeiras,568.0,507.0,0.8926056338028169,MU,3122108,42.0,1778.8049999999998,divino das laranjeiras,31.0
divino das laranjeiras,568.0,507.0,0.8926056338028169,MU,3122108,94.42,1778.8049999999998,divino das laranjeiras,31.0
divinolândia de minas,738.0,637.0,0.8631436314363143,MU,3122207,66.31,1714.04,divinolândia de minas,31.0
divinolândia de minas,738.0,637.0,0.8631436314363143,MU,3122207,36.0,1714.04,divinolândia de minas,31.0
divinolândia de minas,738.0,637.0,0.8631436314363143,MU,3122207,93.7,1714.04,divinolândia de minas,31.0
divinópolis,28900.0,26000.0,0.8996539792387543,MU,3122306,74.51,2894.625,divinópolis,31.0
divinópolis,28900.0,26000.0,0.8996539792387543,MU,3122306,38.0,2894.625,divinópolis,31.0
divinópolis,28900.0,26000.0,0.8996539792387543,MU,3122306,93.1,2894.625,divinópolis,31.0
divisa alegre,632.0,502.0,0.7943037974683544,MU,3122355,42.02,1196.04,divisa alegre,31.0
divisa alegre,632.0,502.0,0.7943037974683544,MU,3122355,31.0,1196.04,divisa alegre,31.0
divisa alegre,632.0,502.0,0.7943037974683544,MU,3122355,95.15,1196.04,divisa alegre,31.0
divisa nova,630.0,556.0,0.8825396825396825,MU,3122405,71.3,2256.175,divisa nova,31.0
divisa nova,630.0,556.0,0.8825396825396825,MU,3122405,36.0,2256.175,divisa nova,31.0
divisa nova,630.0,556.0,0.8825396825396825,MU,3122405,107.78,2256.175,divisa nova,31.0
divisópolis,1063.0,700.0,0.658513640639699,MU,3122454,68.05,1368.035,divisópolis,31.0
divisópolis,1063.0,700.0,0.658513640639699,MU,3122454,35.0,1368.035,divisópolis,31.0
divisópolis,1063.0,700.0,0.658513640639699,MU,3122454,105.58,1368.035,divisópolis,31.0
dom bosco,509.0,459.0,0.9017681728880156,MU,3122470,63.4,1558.525,dom bosco,31.0
dom bosco,509.0,459.0,0.9017681728880156,MU,3122470,37.0,1558.525,dom bosco,31.0
dom bosco,509.0,459.0,0.9017681728880156,MU,3122470,110.06,1558.525,dom bosco,31.0
dom cavati,699.0,645.0,0.9227467811158798,MU,3122504,118.84,1692.4250000000002,dom cavati,31.0
dom cavati,699.0,645.0,0.9227467811158798,MU,3122504,42.0,1692.4250000000002,dom cavati,31.0
dom cavati,699.0,645.0,0.9227467811158798,MU,3122504,92.99,1692.4250000000002,dom cavati,31.0
dom joaquim,573.0,493.0,0.8603839441535777,MU,3122603,71.24,1989.555,dom joaquim,31.0
dom joaquim,573.0,493.0,0.8603839441535777,MU,3122603,35.0,1989.555,dom joaquim,31.0
dom joaquim,573.0,493.0,0.8603839441535777,MU,3122603,100.94,1989.555,dom joaquim,31.0
dom silvério,687.0,615.0,0.8951965065502183,MU,3122702,130.13,1816.65,dom silvério,31.0
dom silvério,687.0,615.0,0.8951965065502183,MU,3122702,42.0,1816.65,dom silvério,31.0
dom silvério,687.0,615.0,0.8951965065502183,MU,3122702,91.85,1816.65,dom silvério,31.0
dom viçoso,472.0,419.0,0.8877118644067796,MU,3122801,93.21,2042.69,dom viçoso,31.0
dom viçoso,472.0,419.0,0.8877118644067796,MU,3122801,42.0,2042.69,dom viçoso,31.0
dom viçoso,472.0,419.0,0.8877118644067796,MU,3122801,103.48,2042.69,dom viçoso,31.0
dona euzébia,773.0,660.0,0.8538163001293662,MU,3122900,71.1,1886.13,,
dona euzébia,773.0,660.0,0.8538163001293662,MU,3122900,37.0,1886.13,,
dona euzébia,773.0,660.0,0.8538163001293662,MU,3122900,101.16,1886.13,,
dores de campos,1214.0,1080.0,0.8896210873146623,MU,3123007,73.23,1803.08,dores de campos,31.0
dores de campos,1214.0,1080.0,0.8896210873146623,MU,3123007,38.0,1803.08,dores de campos,31.0
dores de campos,1214.0,1080.0,0.8896210873146623,MU,3123007,99.5,1803.08,dores de campos,31.0
dores de guanhães,562.0,491.0,0.8736654804270463,MU,3123106,77.67,2164.9700000000003,dores de guanhães,31.0
dores de guanhães,562.0,491.0,0.8736654804270463,MU,3123106,38.0,2164.9700000000003,dores de guanhães,31.0
dores de guanhães,562.0,491.0,0.8736654804270463,MU,3123106,102.78,2164.9700000000003,dores de guanhães,31.0
dores do indaiá,1867.0,1690.0,0.905195500803428,MU,3123205,147.36,2507.8450000000003,dores do indaiá,31.0
dores do indaiá,1867.0,1690.0,0.905195500803428,MU,3123205,44.0,2507.8450000000003,dores do indaiá,31.0
dores do indaiá,1867.0,1690.0,0.905195500803428,MU,3123205,92.74,2507.8450000000003,dores do indaiá,31.0
dores do turvo,590.0,544.0,0.9220338983050848,MU,3123304,84.75,2845.5600000000004,dores do turvo,31.0
dores do turvo,590.0,544.0,0.9220338983050848,MU,3123304,39.0,2845.5600000000004,dores do turvo,31.0
dores do turvo,590.0,544.0,0.9220338983050848,MU,3123304,101.09,2845.5600000000004,dores do turvo,31.0
doresópolis,206.0,181.0,0.8786407766990292,MU,3123403,88.26,1523.07,doresópolis,31.0
doresópolis,206.0,181.0,0.8786407766990292,MU,3123403,40.0,1523.07,doresópolis,31.0
doresópolis,206.0,181.0,0.8786407766990292,MU,3123403,98.51,1523.07,doresópolis,31.0
douradoquara,244.0,225.0,0.9221311475409836,MU,3123502,95.05,2082.16,douradoquara,31.0
douradoquara,244.0,225.0,0.9221311475409836,MU,3123502,40.0,2082.16,douradoquara,31.0
douradoquara,244.0,225.0,0.9221311475409836,MU,3123502,104.36,2082.16,douradoquara,31.0
durandé,908.0,824.0,0.9074889867841408,MU,3123528,49.73,3026.4300000000003,durandé,31.0
durandé,908.0,824.0,0.9074889867841408,MU,3123528,33.0,3026.4300000000003,durandé,31.0
durandé,908.0,824.0,0.9074889867841408,MU,3123528,104.96,3026.4300000000003,durandé,31.0
elói mendes,3022.0,2671.0,0.8838517538054269,MU,3123601,68.91,2289.81,elói mendes,31.0
elói mendes,3022.0,2671.0,0.8838517538054269,MU,3123601,36.0,2289.81,elói mendes,31.0
elói mendes,3022.0,2671.0,0.8838517538054269,MU,3123601,95.79,2289.81,elói mendes,31.0
engenheiro caldas,1450.0,1306.0,0.9006896551724138,MU,3123700,39.18,2033.215,engenheiro caldas,31.0
engenheiro caldas,1450.0,1306.0,0.9006896551724138,MU,3123700,32.0,2033.215,engenheiro caldas,31.0
engenheiro caldas,1450.0,1306.0,0.9006896551724138,MU,3123700,91.51,2033.215,engenheiro caldas,31.0
engenheiro navarro,696.0,573.0,0.8232758620689655,MU,3123809,65.5,1732.535,engenheiro navarro,31.0
engenheiro navarro,696.0,573.0,0.8232758620689655,MU,3123809,37.0,1732.535,engenheiro navarro,31.0
engenheiro navarro,696.0,573.0,0.8232758620689655,MU,3123809,99.18,1732.535,engenheiro navarro,31.0
entre folhas,658.0,577.0,0.8768996960486323,MU,3123858,83.28,1584.13,entre folhas,31.0
entre folhas,658.0,577.0,0.8768996960486323,MU,3123858,39.0,1584.13,entre folhas,31.0
entre folhas,658.0,577.0,0.8768996960486323,MU,3123858,103.66,1584.13,entre folhas,31.0
entre rios de minas,1861.0,1696.0,0.9113379903277808,MU,3123908,83.51,3353.86,entre rios de minas,31.0
entre rios de minas,1861.0,1696.0,0.9113379903277808,MU,3123908,38.0,3353.86,entre rios de minas,31.0
entre rios de minas,1861.0,1696.0,0.9113379903277808,MU,3123908,95.86,3353.86,entre rios de minas,31.0
ervália,2646.0,2415.0,0.9126984126984128,MU,3124005,73.79,1761.825,ervália,31.0
ervália,2646.0,2415.0,0.9126984126984128,MU,3124005,36.0,1761.825,ervália,31.0
ervália,2646.0,2415.0,0.9126984126984128,MU,3124005,100.13,1761.825,ervália,31.0
esmeraldas,9805.0,8289.0,0.8453850076491586,MU,3124104,42.02,2415.075,esmeraldas,31.0
esmeraldas,9805.0,8289.0,0.8453850076491586,MU,3124104,33.0,2415.075,esmeraldas,31.0
esmeraldas,9805.0,8289.0,0.8453850076491586,MU,3124104,98.28,2415.075,esmeraldas,31.0
espera feliz,3105.0,2928.0,0.9429951690821256,MU,3124203,62.59,1949.995,espera feliz,31.0
espera feliz,3105.0,2928.0,0.9429951690821256,MU,3124203,35.0,1949.995,espera feliz,31.0
espera feliz,3105.0,2928.0,0.9429951690821256,MU,3124203,98.04,1949.995,espera feliz,31.0
espinosa,3532.0,2829.0,0.8009626274065685,MU,3124302,62.71,1345.36,espinosa,31.0
espinosa,3532.0,2829.0,0.8009626274065685,MU,3124302,35.0,1345.36,espinosa,31.0
espinosa,3532.0,2829.0,0.8009626274065685,MU,3124302,97.03,1345.36,espinosa,31.0
espírito santo do dourado,699.0,596.0,0.8526466380543634,MU,3124401,54.51,1876.58,espírito santo do dourado,31.0
espírito santo do dourado,699.0,596.0,0.8526466380543634,MU,3124401,33.0,1876.58,espírito santo do dourado,31.0
espírito santo do dourado,699.0,596.0,0.8526466380543634,MU,3124401,110.41,1876.58,espírito santo do dourado,31.0
estiva,1421.0,1277.0,0.8986629134412386,MU,3124500,87.66,1728.745,estiva,31.0
estiva,1421.0,1277.0,0.8986629134412386,MU,3124500,39.0,1728.745,estiva,31.0
estiva,1421.0,1277.0,0.8986629134412386,MU,3124500,105.72,1728.745,estiva,31.0
estrela dalva,296.0,260.0,0.8783783783783784,MU,3124609,119.09,2147.11,estrela dalva,31.0
estrela dalva,296.0,260.0,0.8783783783783784,MU,3124609,42.0,2147.11,estrela dalva,31.0
estrela dalva,296.0,260.0,0.8783783783783784,MU,3124609,96.23,2147.11,estrela dalva,31.0
estrela do indaiá,453.0,375.0,0.8278145695364238,MU,3124708,175.78,1964.96,estrela do indaiá,31.0
estrela do indaiá,453.0,375.0,0.8278145695364238,MU,3124708,46.0,1964.96,estrela do indaiá,31.0
estrela do indaiá,453.0,375.0,0.8278145695364238,MU,3124708,95.9,1964.96,estrela do indaiá,31.0
estrela do sul,933.0,833.0,0.8928188638799571,MU,3124807,76.82,3017.495,estrela do sul,31.0
estrela do sul,933.0,833.0,0.8928188638799571,MU,3124807,39.0,3017.495,estrela do sul,31.0
estrela do sul,933.0,833.0,0.8928188638799571,MU,3124807,109.43,3017.495,estrela do sul,31.0
eugenópolis,1536.0,1395.0,0.908203125,MU,3124906,94.48,1934.03,eugenópolis,31.0
eugenópolis,1536.0,1395.0,0.908203125,MU,3124906,39.0,1934.03,eugenópolis,31.0
eugenópolis,1536.0,1395.0,0.908203125,MU,3124906,103.18,1934.03,eugenópolis,31.0
ewbank da câmara,443.0,347.0,0.7832957110609481,MU,3125002,54.88,1510.545,ewbank da câmara,31.0
ewbank da câmara,443.0,347.0,0.7832957110609481,MU,3125002,34.0,1510.545,ewbank da câmara,31.0
ewbank da câmara,443.0,347.0,0.7832957110609481,MU,3125002,100.99,1510.545,ewbank da câmara,31.0
extrema,6521.0,5416.0,0.8305474620456985,MU,3125101,45.16,2986.48,extrema,31.0
extrema,6521.0,5416.0,0.8305474620456985,MU,3125101,32.0,2986.48,extrema,31.0
extrema,6521.0,5416.0,0.8305474620456985,MU,3125101,100.95,2986.48,extrema,31.0
fama,360.0,313.0,0.8694444444444445,MU,3125200,129.44,3082.16,fama,31.0
fama,360.0,313.0,0.8694444444444445,MU,3125200,44.0,3082.16,fama,31.0
fama,360.0,313.0,0.8694444444444445,MU,3125200,101.09,3082.16,fama,31.0
faria lemos,389.0,340.0,0.8740359897172236,MU,3125309,84.67,1751.27,faria lemos,31.0
faria lemos,389.0,340.0,0.8740359897172236,MU,3125309,38.0,1751.27,faria lemos,31.0
faria lemos,389.0,340.0,0.8740359897172236,MU,3125309,98.51,1751.27,faria lemos,31.0
felício dos santos,665.0,563.0,0.8466165413533835,MU,3125408,78.93,1502.61,felício dos santos,31.0
felício dos santos,665.0,563.0,0.8466165413533835,MU,3125408,37.0,1502.61,felício dos santos,31.0
felício dos santos,665.0,563.0,0.8466165413533835,MU,3125408,98.49,1502.61,felício dos santos,31.0
são gonçalo do rio preto,342.0,287.0,0.8391812865497076,MU,3125507,92.58,3636.325,são gonçalo do rio preto,31.0
são gonçalo do rio preto,342.0,287.0,0.8391812865497076,MU,3125507,39.0,3636.325,são gonçalo do rio preto,31.0
são gonçalo do rio preto,342.0,287.0,0.8391812865497076,MU,3125507,93.37,3636.325,são gonçalo do rio preto,31.0
felisburgo,740.0,610.0,0.8243243243243243,MU,3125606,66.88,1793.935,felisburgo,31.0
felisburgo,740.0,610.0,0.8243243243243243,MU,3125606,35.0,1793.935,felisburgo,31.0
felisburgo,740.0,610.0,0.8243243243243243,MU,3125606,103.99,1793.935,felisburgo,31.0
felixlândia,1865.0,1618.0,0.8675603217158177,MU,3125705,102.6,2392.59,felixlândia,31.0
felixlândia,1865.0,1618.0,0.8675603217158177,MU,3125705,41.0,2392.59,felixlândia,31.0
felixlândia,1865.0,1618.0,0.8675603217158177,MU,3125705,100.09,2392.59,felixlândia,31.0
fernandes tourinho,414.0,394.0,0.9516908212560388,MU,3125804,101.3,2031.84,fernandes tourinho,31.0
fernandes tourinho,414.0,394.0,0.9516908212560388,MU,3125804,42.0,2031.84,fernandes tourinho,31.0
fernandes tourinho,414.0,394.0,0.9516908212560388,MU,3125804,96.69,2031.84,fernandes tourinho,31.0
ferros,1332.0,1194.0,0.8963963963963963,MU,3125903,107.99,2442.055,ferros,31.0
ferros,1332.0,1194.0,0.8963963963963963,MU,3125903,41.0,2442.055,ferros,31.0
ferros,1332.0,1194.0,0.8963963963963963,MU,3125903,99.71,2442.055,ferros,31.0
fervedouro,1301.0,1193.0,0.9169869331283628,MU,3125952,56.91,2487.545,fervedouro,31.0
fervedouro,1301.0,1193.0,0.9169869331283628,MU,3125952,35.0,2487.545,fervedouro,31.0
fervedouro,1301.0,1193.0,0.9169869331283628,MU,3125952,105.73,2487.545,fervedouro,31.0
florestal,1029.0,878.0,0.8532555879494655,MU,3126000,88.37,2706.96,florestal,31.0
florestal,1029.0,878.0,0.8532555879494655,MU,3126000,39.0,2706.96,florestal,31.0
florestal,1029.0,878.0,0.8532555879494655,MU,3126000,96.75,2706.96,florestal,31.0
formiga,9095.0,8208.0,0.902473886750962,MU,3126109,92.59,2145.745,formiga,31.0
formiga,9095.0,8208.0,0.902473886750962,MU,3126109,39.0,2145.745,formiga,31.0
formiga,9095.0,8208.0,0.902473886750962,MU,3126109,96.95,2145.745,formiga,31.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,44.95,3662.67,formoso,52.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,44.95,3662.67,formoso,31.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,32.0,3662.67,formoso,52.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,32.0,3662.67,formoso,31.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,111.58,3662.67,formoso,52.0
formoso,808.0,702.0,0.8688118811881188,MU,3126208,111.58,3662.67,formoso,31.0
fortaleza de minas,471.0,438.0,0.929936305732484,MU,3126307,91.97,1916.265,fortaleza de minas,31.0
fortaleza de minas,471.0,438.0,0.929936305732484,MU,3126307,40.0,1916.265,fortaleza de minas,31.0
fortaleza de minas,471.0,438.0,0.929936305732484,MU,3126307,104.17,1916.265,fortaleza de minas,31.0
fortuna de minas,396.0,335.0,0.8459595959595959,MU,3126406,80.72,2464.635,fortuna de minas,31.0
fortuna de minas,396.0,335.0,0.8459595959595959,MU,3126406,39.0,2464.635,fortuna de minas,31.0
fortuna de minas,396.0,335.0,0.8459595959595959,MU,3126406,98.27,2464.635,fortuna de minas,31.0
francisco badaró,955.0,791.0,0.8282722513089005,MU,3126505,115.66,1961.6,francisco badaró,31.0
francisco badaró,955.0,791.0,0.8282722513089005,MU,3126505,41.0,1961.6,francisco badaró,31.0
francisco badaró,955.0,791.0,0.8282722513089005,MU,3126505,105.47,1961.6,francisco badaró,31.0
francisco dumont,543.0,498.0,0.9171270718232044,MU,3126604,59.74,1671.675,francisco dumont,31.0
francisco dumont,543.0,498.0,0.9171270718232044,MU,3126604,36.0,1671.675,francisco dumont,31.0
francisco dumont,543.0,498.0,0.9171270718232044,MU,3126604,104.68,1671.675,francisco dumont,31.0
francisco sá,2501.0,2002.0,0.8004798080767693,MU,3126703,66.13,1729.52,francisco sá,31.0
francisco sá,2501.0,2002.0,0.8004798080767693,MU,3126703,36.0,1729.52,francisco sá,31.0
francisco sá,2501.0,2002.0,0.8004798080767693,MU,3126703,105.66,1729.52,francisco sá,31.0
franciscópolis,575.0,490.0,0.8521739130434782,MU,3126752,78.35,1602.5949999999998,franciscópolis,31.0
franciscópolis,575.0,490.0,0.8521739130434782,MU,3126752,37.0,1602.5949999999998,franciscópolis,31.0
franciscópolis,575.0,490.0,0.8521739130434782,MU,3126752,103.72,1602.5949999999998,franciscópolis,31.0
frei gaspar,596.0,521.0,0.8741610738255033,MU,3126802,60.8,1835.245,frei gaspar,31.0
frei gaspar,596.0,521.0,0.8741610738255033,MU,3126802,35.0,1835.245,frei gaspar,31.0
frei gaspar,596.0,521.0,0.8741610738255033,MU,3126802,101.36,1835.245,frei gaspar,31.0
frei inocêncio,1137.0,978.0,0.8601583113456465,MU,3126901,77.21,1513.335,frei inocêncio,31.0
frei inocêncio,1137.0,978.0,0.8601583113456465,MU,3126901,38.0,1513.335,frei inocêncio,31.0
frei inocêncio,1137.0,978.0,0.8601583113456465,MU,3126901,95.07,1513.335,frei inocêncio,31.0
frei lagonegro,372.0,343.0,0.922043010752688,MU,3126950,66.67,1003.505,frei lagonegro,31.0
frei lagonegro,372.0,343.0,0.922043010752688,MU,3126950,36.0,1003.505,frei lagonegro,31.0
frei lagonegro,372.0,343.0,0.922043010752688,MU,3126950,100.06,1003.505,frei lagonegro,31.0
fronteira,1995.0,1753.0,0.8786967418546366,MU,3127008,57.4,2261.525,fronteira,31.0
fronteira,1995.0,1753.0,0.8786967418546366,MU,3127008,36.0,2261.525,fronteira,31.0
fronteira,1995.0,1753.0,0.8786967418546366,MU,3127008,101.08,2261.525,fronteira,31.0
fronteira dos vales,501.0,435.0,0.8682634730538922,MU,3127057,78.4,1297.19,fronteira dos vales,31.0
fronteira dos vales,501.0,435.0,0.8682634730538922,MU,3127057,38.0,1297.19,fronteira dos vales,31.0
fronteira dos vales,501.0,435.0,0.8682634730538922,MU,3127057,101.25,1297.19,fronteira dos vales,31.0
fruta de leite,436.0,372.0,0.8532110091743119,MU,3127073,62.48,1081.015,fruta de leite,31.0
fruta de leite,436.0,372.0,0.8532110091743119,MU,3127073,34.0,1081.015,fruta de leite,31.0
fruta de leite,436.0,372.0,0.8532110091743119,MU,3127073,105.17,1081.015,fruta de leite,31.0
frutal,8529.0,7785.0,0.9127682026028844,MU,3127107,61.55,3000.04,frutal,31.0
frutal,8529.0,7785.0,0.9127682026028844,MU,3127107,36.0,3000.04,frutal,31.0
frutal,8529.0,7785.0,0.9127682026028844,MU,3127107,99.09,3000.04,frutal,31.0
funilândia,610.0,520.0,0.8524590163934426,MU,3127206,75.42,2123.985,funilândia,31.0
funilândia,610.0,520.0,0.8524590163934426,MU,3127206,38.0,2123.985,funilândia,31.0
funilândia,610.0,520.0,0.8524590163934426,MU,3127206,101.46,2123.985,funilândia,31.0
galiléia,746.0,643.0,0.8619302949061662,MU,3127305,75.44,2167.98,galiléia,31.0
galiléia,746.0,643.0,0.8619302949061662,MU,3127305,38.0,2167.98,galiléia,31.0
galiléia,746.0,643.0,0.8619302949061662,MU,3127305,97.4,2167.98,galiléia,31.0
gameleiras,546.0,489.0,0.8956043956043956,MU,3127339,62.15,1393.95,gameleiras,31.0
gameleiras,546.0,489.0,0.8956043956043956,MU,3127339,37.0,1393.95,gameleiras,31.0
gameleiras,546.0,489.0,0.8956043956043956,MU,3127339,101.81,1393.95,gameleiras,31.0
glaucilândia,362.0,333.0,0.919889502762431,MU,3127354,91.94,1498.685,glaucilândia,31.0
glaucilândia,362.0,333.0,0.919889502762431,MU,3127354,41.0,1498.685,glaucilândia,31.0
glaucilândia,362.0,333.0,0.919889502762431,MU,3127354,98.24,1498.685,glaucilândia,31.0
goiabeira,467.0,432.0,0.925053533190578,MU,3127370,78.27,1725.5549999999998,goiabeira,31.0
goiabeira,467.0,432.0,0.925053533190578,MU,3127370,40.0,1725.5549999999998,goiabeira,31.0
goiabeira,467.0,432.0,0.925053533190578,MU,3127370,91.35,1725.5549999999998,goiabeira,31.0
goianá,590.0,517.0,0.8762711864406779,MU,3127388,104.46,1900.695,goianá,31.0
goianá,590.0,517.0,0.8762711864406779,MU,3127388,42.0,1900.695,goianá,31.0
goianá,590.0,517.0,0.8762711864406779,MU,3127388,95.7,1900.695,goianá,31.0
gonçalves,698.0,622.0,0.8911174785100286,MU,3127404,96.92,3298.2200000000003,gonçalves,31.0
gonçalves,698.0,622.0,0.8911174785100286,MU,3127404,41.0,3298.2200000000003,gonçalves,31.0
gonçalves,698.0,622.0,0.8911174785100286,MU,3127404,105.7,3298.2200000000003,gonçalves,31.0
gonzaga,600.0,480.0,0.8,MU,3127503,79.37,1721.865,gonzaga,31.0
gonzaga,600.0,480.0,0.8,MU,3127503,38.0,1721.865,gonzaga,31.0
gonzaga,600.0,480.0,0.8,MU,3127503,95.81,1721.865,gonzaga,31.0
gouveia,1478.0,1219.0,0.8247631935047361,MU,3127602,77.88,1552.385,gouveia,31.0
gouveia,1478.0,1219.0,0.8247631935047361,MU,3127602,37.0,1552.385,gouveia,31.0
gouveia,1478.0,1219.0,0.8247631935047361,MU,3127602,96.17,1552.385,gouveia,31.0
governador valadares,33996.0,30082.0,0.88486880809507,MU,3127701,71.32,2905.445,governador valadares,31.0
governador valadares,33996.0,30082.0,0.88486880809507,MU,3127701,37.0,2905.445,governador valadares,31.0
governador valadares,33996.0,30082.0,0.88486880809507,MU,3127701,89.91,2905.445,governador valadares,31.0
grão mogol,1499.0,1266.0,0.8445630420280187,MU,3127800,56.65,2009.915,grão mogol,31.0
grão mogol,1499.0,1266.0,0.8445630420280187,MU,3127800,35.0,2009.915,grão mogol,31.0
grão mogol,1499.0,1266.0,0.8445630420280187,MU,3127800,105.97,2009.915,grão mogol,31.0
grupiara,188.0,178.0,0.946808510638298,MU,3127909,123.9,1932.035,grupiara,31.0
grupiara,188.0,178.0,0.946808510638298,MU,3127909,43.0,1932.035,grupiara,31.0
grupiara,188.0,178.0,0.946808510638298,MU,3127909,102.92,1932.035,grupiara,31.0
